app_name,start_time,end_time,timedelta,productive
google.com,2023-03-08 09:28:11,2023-03-08 13:25:42,0 days 03:57:31,True
google.com,2022-09-09 03:54:55,2022-09-09 07:25:31,0 days 03:30:36,True
Cursor,2024-05-08 00:25:25,2024-05-08 02:18:42,0 days 01:53:17,True
Terminal,2024-08-25 05:07:16,2024-08-25 07:28:48,0 days 02:21:32,True
Terminal,2023-11-09 18:05:30,2023-11-09 21:30:41,0 days 03:25:11,True
Cursor,2021-12-12 20:21:22,2021-12-12 21:02:28,0 days 00:41:06,True
google.com,2023-03-05 21:23:10,2023-03-06 00:09:54,0 days 02:46:44,True
youtube.com,2023-05-10 21:13:59,2023-05-11 00:01:29,0 days 02:47:30,False
youtube.com,2024-03-07 09:06:37,2024-03-07 10:50:04,0 days 01:43:27,False
Terminal,2024-09-13 10:42:15,2024-09-13 12:40:36,0 days 01:58:21,True
tiktok.com,2023-03-11 13:58:43,2023-03-11 15:42:14,0 days 01:43:31,False
youtube.com,2022-04-12 20:17:14,2022-04-12 23:27:48,0 days 03:10:34,False
youtube.com,2023-10-12 09:24:43,2023-10-12 12:37:11,0 days 03:12:28,False
youtube.com,2023-12-14 09:49:00,2023-12-14 13:34:00,0 days 03:45:00,False
Terminal,2023-08-13 18:09:00,2023-08-13 18:32:01,0 days 00:23:01,True
VSCode,2022-06-27 18:00:34,2022-06-27 19:49:10,0 days 01:48:36,True
tiktok.com,2022-02-14 13:02:54,2022-02-14 13:49:32,0 days 00:46:38,False
VSCode,2023-04-01 06:43:02,2023-04-01 10:31:13,0 days 03:48:11,True
Cursor,2023-11-03 09:40:30,2023-11-03 12:44:22,0 days 03:03:52,True
Cursor,2022-11-11 21:32:41,2022-11-12 01:23:06,0 days 03:50:25,True
google.com,2023-01-08 15:24:26,2023-01-08 18:09:33,0 days 02:45:07,True
Terminal,2022-07-14 22:01:09,2022-07-14 23:09:10,0 days 01:08:01,True
VSCode,2022-07-09 19:49:06,2022-07-09 21:53:02,0 days 02:03:56,True
Cursor,2024-03-16 19:55:06,2024-03-16 21:54:06,0 days 01:59:00,True
tiktok.com,2024-09-23 14:56:47,2024-09-23 16:00:00,0 days 01:03:13,False
VSCode,2022-08-18 22:13:21,2022-08-18 23:39:57,0 days 01:26:36,True
Terminal,2023-09-15 15:53:01,2023-09-15 18:50:40,0 days 02:57:39,True
youtube.com,2024-02-21 13:52:19,2024-02-21 17:04:18,0 days 03:11:59,False
Cursor,2024-06-09 03:01:15,2024-06-09 05:49:11,0 days 02:47:56,True
google.com,2022-01-11 01:51:36,2022-01-11 02:00:04,0 days 00:08:28,True
youtube.com,2022-10-19 11:08:44,2022-10-19 15:00:27,0 days 03:51:43,False
VSCode,2023-05-12 11:52:08,2023-05-12 12:18:51,0 days 00:26:43,True
VSCode,2022-12-31 17:18:17,2022-12-31 19:33:36,0 days 02:15:19,True
google.com,2024-07-10 16:41:52,2024-07-10 19:36:57,0 days 02:55:05,True
youtube.com,2023-08-17 18:14:26,2023-08-17 21:36:34,0 days 03:22:08,False
VSCode,2022-08-27 21:34:58,2022-08-28 01:19:44,0 days 03:44:46,True
VSCode,2022-01-27 09:34:54,2022-01-27 09:54:49,0 days 00:19:55,True
Terminal,2023-02-27 11:04:18,2023-02-27 14:00:01,0 days 02:55:43,True
Terminal,2022-01-17 19:00:22,2022-01-17 22:41:32,0 days 03:41:10,True
tiktok.com,2024-09-26 18:49:25,2024-09-26 20:48:06,0 days 01:58:41,False
Cursor,2021-10-28 07:11:53,2021-10-28 07:44:18,0 days 00:32:25,True
tiktok.com,2024-05-24 10:13:13,2024-05-24 11:51:58,0 days 01:38:45,False
Terminal,2023-06-19 01:33:41,2023-06-19 04:54:30,0 days 03:20:49,True
Terminal,2023-02-05 07:25:59,2023-02-05 10:37:12,0 days 03:11:13,True
Cursor,2021-11-05 01:29:00,2021-11-05 03:45:33,0 days 02:16:33,True
Cursor,2022-04-18 08:07:07,2022-04-18 12:06:21,0 days 03:59:14,True
google.com,2024-01-31 08:39:10,2024-01-31 09:55:03,0 days 01:15:53,True
Terminal,2023-01-14 12:25:43,2023-01-14 13:56:13,0 days 01:30:30,True
tiktok.com,2023-09-30 22:59:15,2023-10-01 00:48:59,0 days 01:49:44,False
VSCode,2024-05-07 00:58:57,2024-05-07 02:06:04,0 days 01:07:07,True
youtube.com,2023-11-30 15:48:55,2023-11-30 17:00:30,0 days 01:11:35,False
youtube.com,2023-11-01 07:56:20,2023-11-01 08:50:07,0 days 00:53:47,False
youtube.com,2022-09-27 12:37:15,2022-09-27 15:40:52,0 days 03:03:37,False
youtube.com,2022-10-12 14:07:05,2022-10-12 16:08:59,0 days 02:01:54,False
youtube.com,2024-06-22 00:15:59,2024-06-22 02:20:54,0 days 02:04:55,False
google.com,2024-04-04 11:45:29,2024-04-04 14:51:31,0 days 03:06:02,True
VSCode,2022-07-30 00:07:42,2022-07-30 00:19:56,0 days 00:12:14,True
Terminal,2024-02-23 09:56:34,2024-02-23 12:39:26,0 days 02:42:52,True
google.com,2022-02-24 03:46:37,2022-02-24 07:39:22,0 days 03:52:45,True
tiktok.com,2024-03-01 09:58:28,2024-03-01 11:43:46,0 days 01:45:18,False
youtube.com,2024-05-07 12:44:37,2024-05-07 15:05:59,0 days 02:21:22,False
VSCode,2022-02-20 20:01:59,2022-02-20 20:05:45,0 days 00:03:46,True
Cursor,2023-03-24 23:54:48,2023-03-25 02:08:38,0 days 02:13:50,True
Terminal,2024-07-10 16:09:43,2024-07-10 17:21:08,0 days 01:11:25,True
youtube.com,2022-10-30 22:43:12,2022-10-30 23:28:20,0 days 00:45:08,False
VSCode,2024-07-26 09:31:37,2024-07-26 10:51:06,0 days 01:19:29,True
youtube.com,2022-02-24 06:05:36,2022-02-24 06:18:13,0 days 00:12:37,False
google.com,2023-03-06 03:24:53,2023-03-06 06:06:58,0 days 02:42:05,True
VSCode,2024-01-10 17:24:16,2024-01-10 18:58:15,0 days 01:33:59,True
VSCode,2022-03-10 11:22:14,2022-03-10 11:26:36,0 days 00:04:22,True
Terminal,2023-02-08 16:06:45,2023-02-08 19:30:40,0 days 03:23:55,True
Terminal,2024-03-15 16:26:17,2024-03-15 20:14:14,0 days 03:47:57,True
google.com,2024-06-09 20:06:44,2024-06-09 21:42:11,0 days 01:35:27,True
VSCode,2021-10-28 16:32:48,2021-10-28 18:26:25,0 days 01:53:37,True
tiktok.com,2022-04-30 00:04:15,2022-04-30 03:55:58,0 days 03:51:43,False
tiktok.com,2021-11-18 00:19:27,2021-11-18 00:35:56,0 days 00:16:29,False
VSCode,2023-08-26 00:36:43,2023-08-26 01:40:06,0 days 01:03:23,True
tiktok.com,2022-12-25 18:11:35,2022-12-25 21:15:02,0 days 03:03:27,False
VSCode,2024-08-14 17:05:20,2024-08-14 19:36:12,0 days 02:30:52,True
google.com,2023-12-01 02:44:47,2023-12-01 03:55:51,0 days 01:11:04,True
youtube.com,2024-10-12 12:01:33,2024-10-12 14:49:14,0 days 02:47:41,False
VSCode,2024-10-05 12:50:47,2024-10-05 15:29:55,0 days 02:39:08,True
Cursor,2024-08-27 19:19:29,2024-08-27 20:40:33,0 days 01:21:04,True
tiktok.com,2024-06-25 01:35:17,2024-06-25 04:44:26,0 days 03:09:09,False
youtube.com,2022-03-21 17:07:13,2022-03-21 18:24:20,0 days 01:17:07,False
tiktok.com,2023-08-15 23:02:36,2023-08-16 01:36:33,0 days 02:33:57,False
VSCode,2023-01-07 05:25:01,2023-01-07 09:07:01,0 days 03:42:00,True
Terminal,2023-12-11 21:14:32,2023-12-11 22:58:47,0 days 01:44:15,True
google.com,2024-10-21 11:17:34,2024-10-21 14:48:46,0 days 03:31:12,True
Terminal,2023-02-18 19:30:17,2023-02-18 20:52:55,0 days 01:22:38,True
Cursor,2024-09-20 13:38:13,2024-09-20 14:02:24,0 days 00:24:11,True
Terminal,2022-03-04 17:19:15,2022-03-04 17:54:05,0 days 00:34:50,True
Cursor,2021-12-22 08:33:12,2021-12-22 11:10:29,0 days 02:37:17,True
Terminal,2022-10-24 05:08:08,2022-10-24 05:31:52,0 days 00:23:44,True
Terminal,2022-10-12 18:23:44,2022-10-12 18:26:30,0 days 00:02:46,True
Terminal,2022-08-12 13:38:42,2022-08-12 15:25:55,0 days 01:47:13,True
tiktok.com,2023-10-05 19:15:00,2023-10-05 19:59:57,0 days 00:44:57,False
VSCode,2022-03-26 21:38:24,2022-03-27 00:52:38,0 days 03:14:14,True
VSCode,2022-04-02 22:34:05,2022-04-03 00:55:42,0 days 02:21:37,True
youtube.com,2023-12-17 13:03:48,2023-12-17 13:48:28,0 days 00:44:40,False
VSCode,2024-03-04 07:00:24,2024-03-04 08:24:50,0 days 01:24:26,True
youtube.com,2023-06-28 23:56:16,2023-06-29 03:05:50,0 days 03:09:34,False
google.com,2022-11-28 16:52:49,2022-11-28 17:54:17,0 days 01:01:28,True
Terminal,2024-07-06 01:04:07,2024-07-06 04:42:21,0 days 03:38:14,True
youtube.com,2024-02-21 13:55:41,2024-02-21 16:35:42,0 days 02:40:01,False
tiktok.com,2023-01-12 05:11:16,2023-01-12 05:30:32,0 days 00:19:16,False
google.com,2022-07-02 20:14:21,2022-07-02 23:50:25,0 days 03:36:04,True
VSCode,2023-11-02 09:48:32,2023-11-02 11:10:14,0 days 01:21:42,True
VSCode,2024-03-20 02:25:57,2024-03-20 02:28:00,0 days 00:02:03,True
Terminal,2024-03-21 07:00:58,2024-03-21 10:55:28,0 days 03:54:30,True
youtube.com,2024-04-11 10:28:30,2024-04-11 10:39:53,0 days 00:11:23,False
Cursor,2024-05-01 15:12:46,2024-05-01 18:47:28,0 days 03:34:42,True
tiktok.com,2024-07-30 13:49:54,2024-07-30 16:29:19,0 days 02:39:25,False
google.com,2024-05-25 16:45:48,2024-05-25 19:47:24,0 days 03:01:36,True
tiktok.com,2023-06-18 17:16:19,2023-06-18 19:50:30,0 days 02:34:11,False
google.com,2023-04-09 16:08:30,2023-04-09 17:51:20,0 days 01:42:50,True
Terminal,2022-07-10 12:45:27,2022-07-10 15:45:54,0 days 03:00:27,True
google.com,2022-11-18 19:19:42,2022-11-18 19:27:18,0 days 00:07:36,True
Terminal,2023-07-03 10:35:50,2023-07-03 14:06:37,0 days 03:30:47,True
tiktok.com,2023-08-19 21:59:43,2023-08-20 00:56:05,0 days 02:56:22,False
google.com,2024-06-25 11:27:47,2024-06-25 11:53:01,0 days 00:25:14,True
Terminal,2022-09-01 18:41:07,2022-09-01 20:49:06,0 days 02:07:59,True
VSCode,2022-10-07 01:35:13,2022-10-07 05:00:18,0 days 03:25:05,True
tiktok.com,2024-02-09 04:51:48,2024-02-09 05:51:40,0 days 00:59:52,False
youtube.com,2022-07-29 16:06:10,2022-07-29 16:34:59,0 days 00:28:49,False
youtube.com,2023-12-03 23:03:05,2023-12-04 00:53:38,0 days 01:50:33,False
google.com,2022-10-01 15:06:32,2022-10-01 18:17:31,0 days 03:10:59,True
youtube.com,2023-12-09 04:07:15,2023-12-09 07:27:35,0 days 03:20:20,False
Cursor,2021-11-18 06:45:39,2021-11-18 08:04:22,0 days 01:18:43,True
youtube.com,2022-06-18 04:48:54,2022-06-18 06:16:28,0 days 01:27:34,False
google.com,2023-05-21 11:56:12,2023-05-21 12:27:08,0 days 00:30:56,True
google.com,2023-02-10 17:18:42,2023-02-10 20:44:47,0 days 03:26:05,True
google.com,2023-08-06 09:10:43,2023-08-06 12:23:43,0 days 03:13:00,True
tiktok.com,2023-05-13 11:59:14,2023-05-13 13:21:45,0 days 01:22:31,False
google.com,2024-10-21 19:08:59,2024-10-21 19:16:56,0 days 00:07:57,True
google.com,2024-08-21 20:51:58,2024-08-21 23:53:16,0 days 03:01:18,True
tiktok.com,2024-01-23 05:02:46,2024-01-23 05:06:37,0 days 00:03:51,False
google.com,2022-08-25 18:50:59,2022-08-25 19:31:22,0 days 00:40:23,True
VSCode,2024-05-13 06:51:03,2024-05-13 09:14:31,0 days 02:23:28,True
google.com,2024-10-09 16:45:20,2024-10-09 19:57:49,0 days 03:12:29,True
google.com,2023-07-09 07:06:15,2023-07-09 07:20:17,0 days 00:14:02,True
Cursor,2023-11-27 10:45:19,2023-11-27 12:04:33,0 days 01:19:14,True
Terminal,2021-12-06 08:00:41,2021-12-06 11:04:15,0 days 03:03:34,True
Terminal,2022-06-23 18:32:19,2022-06-23 22:03:47,0 days 03:31:28,True
Cursor,2023-10-30 08:15:20,2023-10-30 11:32:37,0 days 03:17:17,True
VSCode,2023-08-16 03:34:13,2023-08-16 05:18:32,0 days 01:44:19,True
Cursor,2022-10-20 02:15:48,2022-10-20 05:39:13,0 days 03:23:25,True
tiktok.com,2023-05-26 22:26:51,2023-05-27 02:04:27,0 days 03:37:36,False
youtube.com,2022-09-27 21:51:44,2022-09-28 01:23:51,0 days 03:32:07,False
google.com,2022-01-23 18:22:13,2022-01-23 19:17:58,0 days 00:55:45,True
tiktok.com,2024-04-03 17:15:31,2024-04-03 18:58:44,0 days 01:43:13,False
Terminal,2023-07-08 14:39:15,2023-07-08 15:51:35,0 days 01:12:20,True
Cursor,2022-09-20 23:11:46,2022-09-21 00:30:34,0 days 01:18:48,True
Cursor,2024-02-02 17:57:42,2024-02-02 21:17:23,0 days 03:19:41,True
Cursor,2023-02-25 13:35:36,2023-02-25 17:34:06,0 days 03:58:30,True
VSCode,2023-01-08 16:49:09,2023-01-08 17:17:05,0 days 00:27:56,True
google.com,2023-08-24 13:20:11,2023-08-24 14:24:52,0 days 01:04:41,True
Terminal,2023-01-28 19:53:35,2023-01-28 23:21:17,0 days 03:27:42,True
Terminal,2024-05-13 21:07:24,2024-05-14 00:39:49,0 days 03:32:25,True
VSCode,2024-10-04 07:08:52,2024-10-04 07:13:52,0 days 00:05:00,True
youtube.com,2024-03-12 11:33:23,2024-03-12 14:56:12,0 days 03:22:49,False
tiktok.com,2023-07-13 09:21:51,2023-07-13 12:54:10,0 days 03:32:19,False
Terminal,2022-07-14 14:36:35,2022-07-14 18:20:47,0 days 03:44:12,True
youtube.com,2024-10-25 14:07:38,2024-10-25 14:44:47,0 days 00:37:09,False
VSCode,2022-12-04 19:39:02,2022-12-04 22:50:03,0 days 03:11:01,True
tiktok.com,2023-04-15 03:45:25,2023-04-15 03:52:30,0 days 00:07:05,False
youtube.com,2024-08-09 08:23:24,2024-08-09 09:19:37,0 days 00:56:13,False
youtube.com,2024-03-14 18:29:13,2024-03-14 19:10:16,0 days 00:41:03,False
google.com,2021-12-19 00:27:08,2021-12-19 03:36:18,0 days 03:09:10,True
tiktok.com,2022-07-13 23:41:43,2022-07-14 03:01:32,0 days 03:19:49,False
tiktok.com,2024-08-25 18:44:24,2024-08-25 20:24:57,0 days 01:40:33,False
Cursor,2023-02-11 09:51:34,2023-02-11 12:54:33,0 days 03:02:59,True
tiktok.com,2023-03-10 21:16:52,2023-03-10 23:50:40,0 days 02:33:48,False
VSCode,2024-07-09 00:49:00,2024-07-09 01:16:45,0 days 00:27:45,True
youtube.com,2023-08-03 19:14:21,2023-08-03 19:36:31,0 days 00:22:10,False
tiktok.com,2022-09-20 12:36:35,2022-09-20 14:06:50,0 days 01:30:15,False
Cursor,2024-02-23 04:24:05,2024-02-23 06:26:32,0 days 02:02:27,True
VSCode,2021-12-23 18:50:10,2021-12-23 19:14:07,0 days 00:23:57,True
tiktok.com,2023-10-12 14:59:01,2023-10-12 17:30:56,0 days 02:31:55,False
google.com,2021-11-22 03:05:54,2021-11-22 06:51:26,0 days 03:45:32,True
VSCode,2023-11-02 10:34:30,2023-11-02 14:23:08,0 days 03:48:38,True
tiktok.com,2022-10-24 06:05:46,2022-10-24 06:41:11,0 days 00:35:25,False
youtube.com,2022-12-26 14:43:19,2022-12-26 16:01:00,0 days 01:17:41,False
tiktok.com,2022-12-11 20:00:14,2022-12-11 21:58:39,0 days 01:58:25,False
Cursor,2024-03-21 20:00:54,2024-03-21 23:29:49,0 days 03:28:55,True
youtube.com,2024-10-10 06:17:57,2024-10-10 09:53:20,0 days 03:35:23,False
Terminal,2024-06-18 10:22:49,2024-06-18 13:02:08,0 days 02:39:19,True
VSCode,2024-09-24 05:05:56,2024-09-24 07:23:09,0 days 02:17:13,True
Cursor,2023-11-15 03:50:11,2023-11-15 06:03:01,0 days 02:12:50,True
tiktok.com,2023-01-13 06:23:08,2023-01-13 09:50:05,0 days 03:26:57,False
google.com,2023-07-15 15:57:00,2023-07-15 17:40:30,0 days 01:43:30,True
Cursor,2024-04-05 19:15:14,2024-04-05 23:14:17,0 days 03:59:03,True
google.com,2023-05-25 04:30:17,2023-05-25 08:22:57,0 days 03:52:40,True
tiktok.com,2024-02-02 10:22:30,2024-02-02 12:45:24,0 days 02:22:54,False
tiktok.com,2023-04-25 21:14:41,2023-04-25 22:58:56,0 days 01:44:15,False
google.com,2022-12-06 21:07:10,2022-12-07 00:13:01,0 days 03:05:51,True
Terminal,2022-11-02 17:39:38,2022-11-02 21:13:56,0 days 03:34:18,True
Terminal,2023-07-08 02:40:00,2023-07-08 05:17:27,0 days 02:37:27,True
tiktok.com,2023-12-16 03:03:29,2023-12-16 05:23:14,0 days 02:19:45,False
Terminal,2022-04-29 15:42:44,2022-04-29 15:52:59,0 days 00:10:15,True
Cursor,2022-02-27 02:38:40,2022-02-27 02:49:07,0 days 00:10:27,True
tiktok.com,2021-11-21 23:51:01,2021-11-22 02:22:45,0 days 02:31:44,False
Cursor,2022-06-06 09:38:34,2022-06-06 09:41:16,0 days 00:02:42,True
Cursor,2023-11-15 06:37:26,2023-11-15 07:35:35,0 days 00:58:09,True
Terminal,2024-02-16 14:50:44,2024-02-16 18:36:00,0 days 03:45:16,True
tiktok.com,2021-11-13 08:45:56,2021-11-13 09:57:50,0 days 01:11:54,False
VSCode,2022-10-25 11:52:34,2022-10-25 15:03:21,0 days 03:10:47,True
Terminal,2024-10-07 18:27:31,2024-10-07 21:02:59,0 days 02:35:28,True
Cursor,2021-12-07 10:43:26,2021-12-07 14:41:43,0 days 03:58:17,True
google.com,2024-09-11 11:09:26,2024-09-11 12:15:04,0 days 01:05:38,True
youtube.com,2024-02-01 12:00:18,2024-02-01 13:38:15,0 days 01:37:57,False
youtube.com,2022-04-30 23:57:13,2022-05-01 00:00:55,0 days 00:03:42,False
tiktok.com,2022-12-28 03:30:52,2022-12-28 07:29:12,0 days 03:58:20,False
Terminal,2024-03-10 06:19:43,2024-03-10 09:00:40,0 days 02:40:57,True
VSCode,2022-09-28 02:40:59,2022-09-28 04:40:41,0 days 01:59:42,True
VSCode,2022-02-24 06:16:20,2022-02-24 08:19:29,0 days 02:03:09,True
tiktok.com,2022-07-25 08:56:56,2022-07-25 11:48:52,0 days 02:51:56,False
youtube.com,2023-09-13 16:49:37,2023-09-13 19:35:31,0 days 02:45:54,False
Cursor,2024-04-08 03:16:28,2024-04-08 04:26:20,0 days 01:09:52,True
google.com,2023-02-23 00:54:54,2023-02-23 01:07:45,0 days 00:12:51,True
VSCode,2023-02-06 23:37:46,2023-02-07 02:02:06,0 days 02:24:20,True
tiktok.com,2024-09-18 07:24:01,2024-09-18 07:28:06,0 days 00:04:05,False
tiktok.com,2022-06-20 01:32:55,2022-06-20 04:19:08,0 days 02:46:13,False
tiktok.com,2024-07-04 18:42:43,2024-07-04 21:54:13,0 days 03:11:30,False
tiktok.com,2023-06-18 22:25:16,2023-06-18 23:04:26,0 days 00:39:10,False
Terminal,2023-01-17 11:21:58,2023-01-17 12:12:38,0 days 00:50:40,True
tiktok.com,2022-02-16 00:34:28,2022-02-16 04:09:01,0 days 03:34:33,False
google.com,2022-11-17 03:03:46,2022-11-17 05:01:08,0 days 01:57:22,True
google.com,2023-08-04 22:49:17,2023-08-05 02:06:27,0 days 03:17:10,True
google.com,2022-11-10 06:55:01,2022-11-10 10:14:16,0 days 03:19:15,True
Terminal,2023-10-14 01:28:48,2023-10-14 04:34:22,0 days 03:05:34,True
tiktok.com,2022-08-29 09:35:04,2022-08-29 10:30:22,0 days 00:55:18,False
VSCode,2024-01-24 05:20:01,2024-01-24 08:46:08,0 days 03:26:07,True
Cursor,2023-01-15 22:21:54,2023-01-15 23:42:34,0 days 01:20:40,True
tiktok.com,2023-07-20 12:06:16,2023-07-20 15:42:24,0 days 03:36:08,False
Terminal,2024-05-23 08:39:28,2024-05-23 10:29:28,0 days 01:50:00,True
youtube.com,2022-07-21 12:03:14,2022-07-21 13:16:17,0 days 01:13:03,False
youtube.com,2023-04-29 01:57:06,2023-04-29 04:53:44,0 days 02:56:38,False
Terminal,2023-04-26 01:31:43,2023-04-26 03:46:05,0 days 02:14:22,True
Cursor,2022-06-14 08:24:00,2022-06-14 09:03:16,0 days 00:39:16,True
youtube.com,2023-05-23 14:42:51,2023-05-23 17:54:52,0 days 03:12:01,False
Terminal,2023-04-14 21:11:01,2023-04-14 23:14:37,0 days 02:03:36,True
youtube.com,2023-09-21 05:46:15,2023-09-21 05:58:49,0 days 00:12:34,False
tiktok.com,2024-01-19 15:57:32,2024-01-19 19:11:57,0 days 03:14:25,False
Terminal,2022-11-26 09:38:46,2022-11-26 09:42:22,0 days 00:03:36,True
google.com,2022-05-24 07:33:57,2022-05-24 09:36:51,0 days 02:02:54,True
google.com,2024-02-26 16:18:14,2024-02-26 19:42:17,0 days 03:24:03,True
youtube.com,2023-08-19 18:31:09,2023-08-19 22:15:35,0 days 03:44:26,False
tiktok.com,2024-02-03 01:23:08,2024-02-03 04:07:49,0 days 02:44:41,False
tiktok.com,2022-10-05 06:11:16,2022-10-05 08:38:21,0 days 02:27:05,False
Cursor,2024-09-11 06:49:34,2024-09-11 07:38:08,0 days 00:48:34,True
youtube.com,2024-10-16 11:45:33,2024-10-16 15:13:06,0 days 03:27:33,False
Terminal,2022-03-15 23:45:12,2022-03-16 00:47:27,0 days 01:02:15,True
google.com,2022-07-21 12:23:01,2022-07-21 13:56:03,0 days 01:33:02,True
youtube.com,2023-01-27 09:48:40,2023-01-27 10:48:31,0 days 00:59:51,False
google.com,2024-09-07 04:25:38,2024-09-07 08:14:15,0 days 03:48:37,True
youtube.com,2024-05-06 05:12:45,2024-05-06 07:41:07,0 days 02:28:22,False
google.com,2024-06-15 08:14:13,2024-06-15 11:40:50,0 days 03:26:37,True
VSCode,2021-12-27 19:38:08,2021-12-27 21:05:52,0 days 01:27:44,True
Terminal,2023-05-12 16:09:28,2023-05-12 16:46:35,0 days 00:37:07,True
VSCode,2022-11-24 16:35:31,2022-11-24 17:57:32,0 days 01:22:01,True
google.com,2021-12-04 14:25:22,2021-12-04 15:51:21,0 days 01:25:59,True
youtube.com,2023-01-15 21:54:18,2023-01-16 01:00:07,0 days 03:05:49,False
Cursor,2022-01-19 08:10:34,2022-01-19 11:00:33,0 days 02:49:59,True
google.com,2023-02-09 14:37:17,2023-02-09 15:25:56,0 days 00:48:39,True
Terminal,2023-09-26 09:53:28,2023-09-26 13:27:27,0 days 03:33:59,True
Terminal,2022-04-10 09:19:45,2022-04-10 10:49:51,0 days 01:30:06,True
Cursor,2024-06-15 19:57:29,2024-06-15 20:15:01,0 days 00:17:32,True
Terminal,2024-07-31 15:29:38,2024-07-31 19:14:22,0 days 03:44:44,True
tiktok.com,2021-12-01 16:22:25,2021-12-01 18:49:31,0 days 02:27:06,False
VSCode,2023-03-14 12:51:13,2023-03-14 15:20:16,0 days 02:29:03,True
google.com,2021-10-30 13:52:58,2021-10-30 15:06:04,0 days 01:13:06,True
google.com,2024-07-31 13:51:53,2024-07-31 14:42:25,0 days 00:50:32,True
Cursor,2023-10-21 02:45:50,2023-10-21 05:33:10,0 days 02:47:20,True
tiktok.com,2024-01-27 06:12:40,2024-01-27 09:46:09,0 days 03:33:29,False
tiktok.com,2022-08-17 01:56:35,2022-08-17 04:02:45,0 days 02:06:10,False
youtube.com,2022-02-14 07:57:59,2022-02-14 08:11:18,0 days 00:13:19,False
tiktok.com,2021-11-21 06:56:37,2021-11-21 09:26:13,0 days 02:29:36,False
tiktok.com,2023-02-28 23:11:24,2023-03-01 02:35:43,0 days 03:24:19,False
VSCode,2024-08-07 05:06:13,2024-08-07 06:12:31,0 days 01:06:18,True
Terminal,2024-06-26 12:34:55,2024-06-26 15:48:11,0 days 03:13:16,True
Cursor,2024-01-06 11:15:31,2024-01-06 14:29:41,0 days 03:14:10,True
google.com,2022-05-19 14:39:12,2022-05-19 15:58:04,0 days 01:18:52,True
tiktok.com,2023-06-25 12:34:30,2023-06-25 15:02:15,0 days 02:27:45,False
VSCode,2022-11-01 06:50:09,2022-11-01 09:03:48,0 days 02:13:39,True
tiktok.com,2024-03-15 08:29:50,2024-03-15 10:49:38,0 days 02:19:48,False
Terminal,2024-01-29 16:55:31,2024-01-29 17:41:01,0 days 00:45:30,True
tiktok.com,2023-10-11 17:31:10,2023-10-11 18:30:50,0 days 00:59:40,False
Terminal,2022-11-21 11:08:22,2022-11-21 12:07:37,0 days 00:59:15,True
google.com,2022-12-23 08:37:54,2022-12-23 09:36:31,0 days 00:58:37,True
google.com,2022-04-15 06:26:16,2022-04-15 08:27:04,0 days 02:00:48,True
Cursor,2024-10-10 22:30:05,2024-10-11 02:00:04,0 days 03:29:59,True
youtube.com,2023-03-02 07:44:44,2023-03-02 08:43:59,0 days 00:59:15,False
google.com,2022-04-10 12:59:29,2022-04-10 15:38:07,0 days 02:38:38,True
Cursor,2022-10-03 15:34:59,2022-10-03 19:21:19,0 days 03:46:20,True
youtube.com,2024-10-09 22:52:59,2024-10-10 01:09:50,0 days 02:16:51,False
VSCode,2024-05-18 03:07:45,2024-05-18 04:54:04,0 days 01:46:19,True
google.com,2024-06-21 13:40:07,2024-06-21 13:46:42,0 days 00:06:35,True
youtube.com,2024-09-20 05:04:25,2024-09-20 08:43:44,0 days 03:39:19,False
google.com,2024-06-14 20:55:12,2024-06-14 21:57:31,0 days 01:02:19,True
google.com,2023-07-27 11:46:56,2023-07-27 13:52:54,0 days 02:05:58,True
Terminal,2024-05-03 11:57:59,2024-05-03 12:22:19,0 days 00:24:20,True
VSCode,2024-04-16 15:15:28,2024-04-16 18:58:14,0 days 03:42:46,True
tiktok.com,2022-10-20 14:14:46,2022-10-20 15:26:13,0 days 01:11:27,False
tiktok.com,2023-12-25 01:55:21,2023-12-25 04:28:56,0 days 02:33:35,False
VSCode,2022-06-03 06:31:58,2022-06-03 08:01:52,0 days 01:29:54,True
Terminal,2023-08-19 00:55:00,2023-08-19 02:11:49,0 days 01:16:49,True
Cursor,2022-09-11 07:09:35,2022-09-11 09:40:48,0 days 02:31:13,True
google.com,2022-02-17 01:04:59,2022-02-17 03:42:43,0 days 02:37:44,True
tiktok.com,2023-09-24 21:12:49,2023-09-24 23:46:46,0 days 02:33:57,False
youtube.com,2023-11-28 20:44:08,2023-11-29 00:24:16,0 days 03:40:08,False
tiktok.com,2023-12-17 01:26:12,2023-12-17 02:46:35,0 days 01:20:23,False
Cursor,2023-03-27 19:33:07,2023-03-27 19:55:00,0 days 00:21:53,True
